id,class,language,source,topic,year,title,text,url,
409,false,en,,,,,,,
410,false,en,,,,,,,
411,false,en,,,,,,,
412,false,en,,,,,,,
413,false,en,,,,,,,
414,false,en,,,,,,,
415,false,en,,,,,,,
416,false,en,,,,,,,
417,false,en,,,,,,,
418,false,en,,,,,,,
419,false,en,,,,,,,
420,false,en,,,,,,,
421,false,en,,,,,,,
422,false,en,,,,,,,
423,false,en,,,,,,,
424,false,en,,,,,,,
425,false,en,,,,,,,
426,false,en,,,,,,,
427,false,en,,,,,,,
428,false,en,,,,,,,
429,false,en,,,,,,,
430,false,en,,,,,,,
431,false,en,,,,,,,
432,false,en,,,,,,,
433,false,en,,,,,,,
434,false,en,,,,,,,
435,false,en,,,,,,,
436,false,en,,,,,,,
437,false,en,,,,,,,
438,false,en,,,,,,,
439,false,en,,,,,,,
440,false,en,,,,,,,
441,false,en,,,,,,,
442,false,en,,,,,,,
443,false,en,,,,,,,
444,false,en,,,,,,,
445,false,en,,,,,,,
446,false,en,,,,,,,
447,false,en,,,,,,,
448,false,en,,,,,,,
449,false,en,,,,,,,
450,false,en,,,,,,,
451,true,en,webpage,society,2017,17-year-old teenager sues his parents for being born white,"St-Louis, MO | A 17-year-old is undertaking one of the most controversial lawsuits of the history of the country as he is suing his own biological parents for being born white. Anthony Dwight, 17, claims he has suffered his whole life from the shame of being born white. When I was a kid, Id spend hours in the shower trying to wash off the white off my skin, but it would never go away, he recalls painfully. Isnt there enough white people on this planet already? Havent we inflicted enough suffering, racism and oppression in this world? he asked reporters. White guilt The young mans lawyer, Robert Hoffman, claims his client has suffered severe psychological distress, symptoms of depression and suicidal tendencies because of what he called the burden of white privilege. My client did not choose to live this kind of life. Why would he have to carry the burden of hundreds of years of slavery and racism all because his parents had the selfish desire to bring another white child into this world, he told the judge. Because of the level of psychological distress of my client, we ask that his parents pay for all necessary expenses to change his racial status, including skin coloring treatments, he added. Anthony Dwight, who plans to change his name to Jamal Freeman, is asking that his parents pay for the $20,000 skin coloring treatment he needs to turn his skin color to dark black he told reporters. His lawyer argued in court that $20,000 is a low price to pay to positively change this young mans life, considering the suicidal tendencies of his client and the profound feeling of shame and despair his client has faced since his birth.",http://worldnewsdailyreport.com/17-year-old-teenager-sues-his-parents-for-being-born-white/,
452,true,en,webpage,society,2019,Sharks spotted in mississippi River near Davenport has been confirmed as Great white shark,"Giant Squid Washes Ashore on Lake Michigan Michigan DNR were called to Leland to the report of a giant squid which had washed ashore. Michigan DNR Marine Biologist Dr. Debra Polowotski arrived at Good Harbor Bay and confirmed the 21 foot-long giant squid to be a very rare fresh-water species of genus Architeuthis. We thought they were already in Lake Erie, we had no idea they were in Lake Michigan. This is first time theres been an actual specimen recovered, so this is very exciting, she said. It is believed that a few of the squid escaped from the Cleveland Sea World complex during the great Northeast blackout of 2003 when they were very young, and somehow made it into Lake Erie. According to Dr. Polowotski, the squid were kept contained in Lake Erie, as the Detroit River is too narrow and shallow for the squid to swim upstream. They are intimidated by closed-in spaces. They need a lot of room. You have to remember that this is a very big animal, she said. Dr. Polotwotski also confirmed that the squid is a female and further examination of the corpse indicated that it had recently laid eggs. Hopefully the walleye can keep the tiny-giant squid population under control, else there is some cause for concern, said Dr. Polowotski. Boaters and swimmers really need to exercise some caution. The animal was discovered by Bob Ritchie and his sister Jill, both of Romeo. We were just, you know, taking an evening walk along the beach, heading out to the sandbar when we stumbled across it, said Bob. We were singing, drinking whiskey out of the bottle, not thinking about tomorrow. But something like this really does make you stop and think, he said. DNR officials removed the animal from the beach and took it to an undisclosed location for further study.",http://www.breakingnews365.net/58de9ba5bc7ce/sharks-spotted-in-mississippi-river-near-davenport-has-been-confirmed-as-great-white-shark.html,
453,true,en,webpage,culture,2017,BREAKING: Charles Manson Dies in California Hospital,"0 STOCKTON, California  Charles Manson, the notorious cult leader who was arrested and convicted in 1971 of conspiracy to commit murder, has died. According to police reports, the serial killer, who never actually killed anyone and should have realistically been released from prison decades ago, died from natural causes after a short illness hospitalized him. Manson was taken to the hospital approximately one month ago, and was suffering from several illnesses, including bronchitis, dementia, and colon cancer, said Dr. Shawn Tate. He died peacefully in sleep last evening at approximately 11:45pm. Charles Manson was survived by his three sons and one daughter. Funeral arrangements are currently being made where they are expecting large crowds of supporters as well as angry protesters. The Westboro Baptist Church has already announced that they will picket the funeral, but their regular group of counter-protestors have said that just this once they will let it happen. 0 Comments comments",http://empirenews.net/breaking-charles-manson-dies-in-california-hospital/,
454,true,en,,,,,,,
455,true,en,,,,,,,
456,true,en,,,,,,,
457,true,en,,,,,,,
458,true,en,,,,,,,
459,true,en,,,,,,,
460,true,en,,,,,,,
461,true,en,,,,,,,
462,true,en,,,,,,,
463,true,en,,,,,,,
464,true,en,,,,,,,
465,true,en,,,,,,,
466,true,en,,,,,,,
467,true,en,,,,,,,
468,true,en,,,,,,,
469,true,en,,,,,,,
470,true,en,,,,,,,
471,true,en,,,,,,,
472,true,en,,,,,,,
473,true,en,,,,,,,
474,true,en,,,,,,,
475,true,en,,,,,,,
476,true,en,,,,,,,
477,true,en,,,,,,,
478,true,en,,,,,,,
479,true,en,,,,,,,
480,true,en,,,,,,,
481,true,en,,,,,,,
482,true,en,,,,,,,
483,true,en,,,,,,,
484,true,en,,,,,,,
485,true,en,,,,,,,
486,true,en,,,,,,,
487,true,en,,,,,,,
488,true,en,,,,,,,
489,true,en,,,,,,,
490,true,en,,,,,,,
491,true,en,,,,,,,
492,true,en,,,,,,,
493,true,en,,,,,,,
494,true,en,,,,,,,
495,true,en,,,,,,,
496,true,en,,,,,,,
497,true,en,,,,,,,
498,true,en,,,,,,,
499,true,en,,,,,,,
500,true,en,,,,,,,
501,true,en,,,,,,,
502,true,en,,,,,,,
503,true,en,,,,,,,
504,true,en,,,,,,,
505,true,en,,,,,,,
506,true,en,,,,,,,
507,true,en,,,,,,,
508,true,en,,,,,,,
509,true,en,,,,,,,
510,true,en,,,,,,,
511,true,en,,,,,,,
512,true,en,,,,,,,
513,true,en,,,,,,,
514,true,en,,,,,,,
515,true,en,,,,,,,
516,true,en,,,,,,,
517,true,en,,,,,,,
518,true,en,,,,,,,
519,true,en,,,,,,,
520,true,en,,,,,,,
521,true,en,,,,,,,
522,true,en,,,,,,,
